Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:22:19.330000,RIC,3,0 days 00:01:27.094000,48.0,2.0,,,0 days 00:00:29.080000,0 days 00:00:23.285000,0 days 00:00:34.729000,0 days 01:21:21.307000,0 days 01:21:44.592000,0 days 01:22:19.321000,276.0,294.0,288.0,289.0,False,SOFT,22.0,True,Red Bull Racing,0 days 01:20:52.236000,2018-03-25 06:27:03.417,1,4.0,False,,False,True
0 days 01:23:46.857000,RIC,3,0 days 00:01:27.527000,49.0,2.0,,,0 days 00:00:29.069000,0 days 00:00:23.516000,0 days 00:00:34.942000,0 days 01:22:48.390000,0 days 01:23:11.906000,0 days 01:23:46.848000,277.0,291.0,285.0,292.0,False,SOFT,23.0,True,Red Bull Racing,0 days 01:22:19.330000,2018-03-25 06:28:30.511,1,4.0,False,,False,True
0 days 01:25:13.582000,RIC,3,0 days 00:01:26.725000,50.0,2.0,,,0 days 00:00:28.904000,0 days 00:00:23.306000,0 days 00:00:34.515000,0 days 01:24:15.752000,0 days 01:24:39.058000,0 days 01:25:13.573000,278.0,293.0,288.0,289.0,True,SOFT,24.0,True,Red Bull Racing,0 days 01:23:46.857000,2018-03-25 06:29:58.038,1,4.0,False,,False,True
0 days 01:26:41.188000,RIC,3,0 days 00:01:27.606000,51.0,2.0,,,0 days 00:00:29.040000,0 days 00:00:23.594000,0 days 00:00:34.972000,0 days 01:25:42.613000,0 days 01:26:06.207000,0 days 01:26:41.179000,276.0,293.0,286.0,290.0,False,SOFT,25.0,True,Red Bull Racing,0 days 01:25:13.582000,2018-03-25 06:31:24.763,1,4.0,False,,False,True
0 days 01:28:09.092000,RIC,3,0 days 00:01:27.904000,52.0,2.0,,,0 days 00:00:29.415000,0 days 00:00:23.497000,0 days 00:00:34.992000,0 days 01:27:10.594000,0 days 01:27:34.091000,0 days 01:28:09.083000,274.0,293.0,286.0,287.0,False,SOFT,26.0,True,Red Bull Racing,0 days 01:26:41.188000,2018-03-25 06:32:52.369,1,4.0,False,,False,True
0 days 01:29:36.447000,RIC,3,0 days 00:01:27.355000,53.0,2.0,,,0 days 00:00:29.127000,0 days 00:00:23.453000,0 days 00:00:34.775000,0 days 01:28:38.210000,0 days 01:29:01.663000,0 days 01:29:36.438000,272.0,294.0,286.0,289.0,False,SOFT,27.0,True,Red Bull Racing,0 days 01:28:09.092000,2018-03-25 06:34:20.273,1,4.0,False,,False,True
0 days 01:31:02.392000,RIC,3,0 days 00:01:25.945000,54.0,2.0,,,0 days 00:00:28.732000,0 days 00:00:23.124000,0 days 00:00:34.089000,0 days 01:30:05.170000,0 days 01:30:28.294000,0 days 01:31:02.383000,276.0,294.0,286.0,287.0,True,SOFT,28.0,True,Red Bull Racing,0 days 01:29:36.447000,2018-03-25 06:35:47.628,1,4.0,False,,False,True
0 days 01:32:28.557000,RIC,3,0 days 00:01:26.165000,55.0,2.0,,,0 days 00:00:28.885000,0 days 00:00:23.044000,0 days 00:00:34.236000,0 days 01:31:31.268000,0 days 01:31:54.312000,0 days 01:32:28.548000,278.0,295.0,287.0,290.0,False,SOFT,29.0,True,Red Bull Racing,0 days 01:31:02.392000,2018-03-25 06:37:13.573,1,4.0,False,,False,True
0 days 01:33:54.986000,RIC,3,0 days 00:01:26.429000,56.0,2.0,,,0 days 00:00:28.821000,0 days 00:00:23.120000,0 days 00:00:34.488000,0 days 01:32:57.369000,0 days 01:33:20.489000,0 days 01:33:54.977000,,301.0,297.0,,False,SOFT,30.0,True,Red Bull Racing,0 days 01:32:28.557000,2018-03-25 06:38:39.738,1,4.0,False,,False,True
0 days 01:35:21.334000,RIC,3,0 days 00:01:26.348000,57.0,2.0,,,0 days 00:00:28.651000,0 days 00:00:23.278000,0 days 00:00:34.419000,0 days 01:34:23.628000,0 days 01:34:46.906000,0 days 01:35:21.325000,280.0,296.0,290.0,306.0,False,SOFT,31.0,True,Red Bull Racing,0 days 01:33:54.986000,2018-03-25 06:40:06.167,1,4.0,False,,False,True
0 days 01:36:48.533000,RIC,3,0 days 00:01:27.199000,58.0,2.0,,,0 days 00:00:29.060000,0 days 00:00:23.366000,0 days 00:00:34.773000,0 days 01:35:50.385000,0 days 01:36:13.751000,0 days 01:36:48.524000,277.0,302.0,292.0,303.0,False,SOFT,32.0,True,Red Bull Racing,0 days 01:35:21.334000,2018-03-25 06:41:32.515,1,4.0,False,,False,True
0 days 00:08:51.087000,OCO,31,0 days 00:01:42.906000,1.0,,,,,0 days 00:00:25.175000,0 days 00:00:37.589000,,0 days 00:08:13.976000,0 days 00:08:51.727000,270.0,291.0,288.0,221.0,False,nan,,True,Force India,0 days 00:07:07.988000,2018-03-25 05:13:19.169,,13.0,False,,False,False
0 days 00:10:24.042000,OCO,31,0 days 00:01:32.955000,2.0,1.0,,,0 days 00:00:31.293000,0 days 00:00:24.552000,0 days 00:00:37.110000,0 days 00:09:22.365000,0 days 00:09:46.917000,0 days 00:10:24.027000,269.0,296.0,288.0,272.0,True,ULTRASOFT,1.0,True,Force India,0 days 00:08:51.087000,2018-03-25 05:15:02.268,,13.0,False,,False,False
0 days 00:11:56.623000,OCO,31,0 days 00:01:32.581000,3.0,1.0,,,0 days 00:00:31.034000,0 days 00:00:24.662000,0 days 00:00:36.885000,0 days 00:10:55.061000,0 days 00:11:19.723000,0 days 00:11:56.608000,265.0,289.0,286.0,293.0,True,ULTRASOFT,2.0,True,Force India,0 days 00:10:24.042000,2018-03-25 05:16:35.223,,13.0,False,,False,False
0 days 00:13:28.535000,OCO,31,0 days 00:01:31.912000,4.0,1.0,,,0 days 00:00:30.637000,0 days 00:00:24.556000,0 days 00:00:36.719000,0 days 00:12:27.245000,0 days 00:12:51.801000,0 days 00:13:28.520000,266.0,293.0,285.0,296.0,True,ULTRASOFT,3.0,True,Force India,0 days 00:11:56.623000,2018-03-25 05:18:07.804,,13.0,False,,False,False
0 days 00:14:59.872000,OCO,31,0 days 00:01:31.337000,5.0,1.0,,,0 days 00:00:30.427000,0 days 00:00:24.420000,0 days 00:00:36.490000,0 days 00:13:58.947000,0 days 00:14:23.367000,0 days 00:14:59.857000,269.0,293.0,284.0,298.0,True,ULTRASOFT,4.0,True,Force India,0 days 00:13:28.535000,2018-03-25 05:19:39.716,21,13.0,False,,False,True
0 days 00:16:31.778000,OCO,31,0 days 00:01:31.906000,6.0,1.0,,,0 days 00:00:30.627000,0 days 00:00:24.325000,0 days 00:00:36.954000,0 days 00:15:30.484000,0 days 00:15:54.809000,0 days 00:16:31.763000,270.0,292.0,285.0,291.0,False,ULTRASOFT,5.0,True,Force India,0 days 00:14:59.872000,2018-03-25 05:21:11.053,2,13.0,False,,False,True
0 days 00:18:03.337000,OCO,31,0 days 00:01:31.559000,7.0,1.0,,,0 days 00:00:30.508000,0 days 00:00:24.399000,0 days 00:00:36.652000,0 days 00:17:02.271000,0 days 00:17:26.670000,0 days 00:18:03.322000,271.0,290.0,286.0,294.0,False,ULTRASOFT,6.0,True,Force India,0 days 00:16:31.778000,2018-03-25 05:22:42.959,21,13.0,False,,False,True
0 days 00:19:34.893000,OCO,31,0 days 00:01:31.556000,8.0,1.0,,,0 days 00:00:30.600000,0 days 00:00:24.414000,0 days 00:00:36.542000,0 days 00:18:33.922000,0 days 00:18:58.336000,0 days 00:19:34.878000,272.0,290.0,285.0,293.0,False,ULTRASOFT,7.0,True,Force India,0 days 00:18:03.337000,2018-03-25 05:24:14.518,1,13.0,False,,False,True
0 days 00:21:07.476000,OCO,31,0 days 00:01:32.583000,9.0,1.0,,,0 days 00:00:31.194000,0 days 00:00:24.648000,0 days 00:00:36.741000,0 days 00:20:06.072000,0 days 00:20:30.720000,0 days 00:21:07.461000,271.0,291.0,285.0,299.0,False,ULTRASOFT,8.0,True,Force India,0 days 00:19:34.893000,2018-03-25 05:25:46.074,12,14.0,False,,False,True
0 days 00:22:38.922000,OCO,31,0 days 00:01:31.446000,10.0,1.0,,,0 days 00:00:30.571000,0 days 00:00:24.416000,0 days 00:00:36.459000,0 days 00:21:38.032000,0 days 00:22:02.448000,0 days 00:22:38.907000,268.0,288.0,285.0,292.0,False,ULTRASOFT,9.0,True,Force India,0 days 00:21:07.476000,2018-03-25 05:27:18.657,1,14.0,False,,False,True
0 days 00:24:09.890000,OCO,31,0 days 00:01:30.968000,11.0,1.0,,,0 days 00:00:30.290000,0 days 00:00:24.278000,0 days 00:00:36.400000,0 days 00:23:09.197000,0 days 00:23:33.475000,0 days 00:24:09.875000,272.0,289.0,284.0,293.0,True,ULTRASOFT,10.0,True,Force India,0 days 00:22:38.922000,2018-03-25 05:28:50.103,1,14.0,False,,False,True
0 days 00:25:40.537000,OCO,31,0 days 00:01:30.647000,12.0,1.0,,,0 days 00:00:30.137000,0 days 00:00:24.218000,0 days 00:00:36.292000,0 days 00:24:40.012000,0 days 00:25:04.230000,0 days 00:25:40.522000,,290.0,284.0,299.0,True,ULTRASOFT,11.0,True,Force India,0 days 00:24:09.890000,2018-03-25 05:30:21.071,1,14.0,False,,False,True
0 days 00:27:11.124000,OCO,31,0 days 00:01:30.587000,13.0,1.0,,,0 days 00:00:30.153000,0 days 00:00:24.121000,0 days 00:00:36.313000,0 days 00:26:10.675000,0 days 00:26:34.796000,0 days 00:27:11.109000,273.0,290.0,284.0,298.0,True,ULTRASOFT,12.0,True,Force India,0 days 00:25:40.537000,2018-03-25 05:31:51.718,1,14.0,False,,False,True
0 days 00:28:41.644000,OCO,31,0 days 00:01:30.520000,14.0,1.0,,,0 days 00:00:30.258000,0 days 00:00:24.143000,0 days 00:00:36.119000,0 days 00:27:41.367000,0 days 00:28:05.510000,0 days 00:28:41.629000,272.0,291.0,285.0,297.0,True,ULTRASOFT,13.0,True,Force India,0 days 00:27:11.124000,2018-03-25 05:33:22.305,1,14.0,False,,False,True
0 days 00:30:12.270000,OCO,31,0 days 00:01:30.626000,15.0,1.0,,,0 days 00:00:30.217000,0 days 00:00:24.220000,0 days 00:00:36.189000,0 days 00:29:11.846000,0 days 00:29:36.066000,0 days 00:30:12.255000,271.0,290.0,284.0,,False,ULTRASOFT,14.0,True,Force India,0 days 00:28:41.644000,2018-03-25 05:34:52.825,1,14.0,False,,False,True
0 days 00:31:42.990000,OCO,31,0 days 00:01:30.720000,16.0,1.0,,,0 days 00:00:30.394000,0 days 00:00:24.165000,0 days 00:00:36.161000,0 days 00:30:42.649000,0 days 00:31:06.814000,0 days 00:31:42.975000,,290.0,284.0,298.0,False,ULTRASOFT,15.0,True,Force India,0 days 00:30:12.270000,2018-03-25 05:36:23.451,1,14.0,False,,False,True
0 days 00:33:13.609000,OCO,31,0 days 00:01:30.619000,17.0,1.0,,,0 days 00:00:30.303000,0 days 00:00:24.233000,0 days 00:00:36.083000,0 days 00:32:13.278000,0 days 00:32:37.511000,0 days 00:33:13.594000,269.0,291.0,284.0,,False,ULTRASOFT,16.0,True,Force India,0 days 00:31:42.990000,2018-03-25 05:37:54.171,1,14.0,False,,False,True
0 days 00:34:44.213000,OCO,31,0 days 00:01:30.604000,18.0,1.0,,,0 days 00:00:30.279000,0 days 00:00:24.228000,0 days 00:00:36.097000,0 days 00:33:43.873000,0 days 00:34:08.101000,0 days 00:34:44.198000,274.0,289.0,284.0,,False,ULTRASOFT,17.0,True,Force India,0 days 00:33:13.609000,2018-03-25 05:39:24.790,1,14.0,False,,False,True
0 days 00:36:14.764000,OCO,31,0 days 00:01:30.551000,19.0,1.0,,,0 days 00:00:30.210000,0 days 00:00:24.103000,0 days 00:00:36.238000,0 days 00:35:14.408000,0 days 00:35:38.511000,0 days 00:36:14.749000,270.0,291.0,285.0,300.0,False,ULTRASOFT,18.0,True,Force India,0 days 00:34:44.213000,2018-03-25 05:40:55.394,1,14.0,False,,False,True
0 days 00:37:44.995000,OCO,31,0 days 00:01:30.231000,20.0,1.0,,,0 days 00:00:30.005000,0 days 00:00:24.021000,0 days 00:00:36.205000,0 days 00:36:44.754000,0 days 00:37:08.775000,0 days 00:37:44.980000,271.0,295.0,284.0,298.0,True,ULTRASOFT,19.0,True,Force India,0 days 00:36:14.764000,2018-03-25 05:42:25.945,1,14.0,False,,False,True
0 days 00:39:15.160000,OCO,31,0 days 00:01:30.165000,21.0,1.0,,,0 days 00:00:30.138000,0 days 00:00:24.038000,0 days 00:00:35.989000,0 days 00:38:15.118000,0 days 00:38:39.156000,0 days 00:39:15.145000,272.0,292.0,285.0,,True,ULTRASOFT,20.0,True,Force India,0 days 00:37:44.995000,2018-03-25 05:43:56.176,1,14.0,False,,False,True
0 days 00:40:45.869000,OCO,31,0 days 00:01:30.709000,22.0,1.0,,,0 days 00:00:30.048000,0 days 00:00:24.364000,0 days 00:00:36.297000,0 days 00:39:45.193000,0 days 00:40:09.557000,0 days 00:40:45.854000,268.0,291.0,284.0,299.0,False,ULTRASOFT,21.0,True,Force India,0 days 00:39:15.160000,2018-03-25 05:45:26.341,1,12.0,False,,False,True
0 days 00:42:33.718000,OCO,31,0 days 00:01:47.849000,23.0,1.0,,0 days 00:42:15.180000,0 days 00:00:30.072000,0 days 00:00:24.114000,0 days 00:00:53.663000,0 days 00:41:15.926000,0 days 00:41:40.040000,0 days 00:42:33.703000,272.0,292.0,,298.0,False,ULTRASOFT,22.0,True,Force India,0 days 00:40:45.869000,2018-03-25 05:46:57.050,12,14.0,False,,False,False
0 days 00:44:07.944000,OCO,31,0 days 00:01:34.226000,24.0,2.0,0 days 00:42:36.511000,,0 days 00:00:35.495000,0 days 00:00:23.723000,0 days 00:00:35.008000,0 days 00:43:09.198000,0 days 00:43:32.921000,0 days 00:44:07.929000,271.0,295.0,283.0,228.0,False,SOFT,1.0,True,Force India,0 days 00:42:33.718000,2018-03-25 05:48:44.899,21,14.0,False,,False,False
0 days 00:45:53.845000,OCO,31,0 days 00:01:45.901000,25.0,2.0,,,0 days 00:00:30.016000,0 days 00:00:23.743000,0 days 00:00:52.142000,0 days 00:44:37.945000,0 days 00:45:01.688000,0 days 00:45:53.830000,,295.0,201.0,295.0,False,SOFT,2.0,True,Force India,0 days 00:44:07.944000,2018-03-25 05:50:19.125,26,12.0,False,,False,False
0 days 00:47:58.030000,OCO,31,0 days 00:02:04.185000,26.0,2.0,,,0 days 00:00:41.730000,0 days 00:00:32.072000,0 days 00:00:50.383000,0 days 00:46:35.560000,0 days 00:47:07.632000,0 days 00:47:58.015000,236.0,241.0,205.0,248.0,False,SOFT,3.0,True,Force India,0 days 00:45:53.845000,2018-03-25 05:52:05.026,6,12.0,False,,False,False
0 days 00:50:02.544000,OCO,31,0 days 00:02:04.514000,27.0,2.0,,,0 days 00:00:42.629000,0 days 00:00:32.807000,0 days 00:00:49.078000,0 days 00:48:40.644000,0 days 00:49:13.451000,0 days 00:50:02.529000,168.0,160.0,189.0,239.0,False,SOFT,4.0,True,Force India,0 days 00:47:58.030000,2018-03-25 05:54:09.211,64,12.0,False,,False,False
0 days 00:52:04.230000,OCO,31,0 days 00:02:01.686000,28.0,2.0,,,0 days 00:00:42.298000,0 days 00:00:31.627000,0 days 00:00:47.761000,0 days 00:50:44.827000,0 days 00:51:16.454000,0 days 00:52:04.215000,171.0,220.0,267.0,230.0,False,SOFT,5.0,True,Force India,0 days 00:50:02.544000,2018-03-25 05:56:13.725,4,12.0,False,,False,False
0 days 00:53:40.090000,OCO,31,0 days 00:01:35.860000,29.0,2.0,,,0 days 00:00:32.229000,0 days 00:00:25.516000,0 days 00:00:38.115000,0 days 00:52:36.444000,0 days 00:53:01.960000,0 days 00:53:40.075000,265.0,282.0,269.0,264.0,False,SOFT,6.0,True,Force India,0 days 00:52:04.230000,2018-03-25 05:58:15.411,4,12.0,False,,False,False
0 days 00:55:30.813000,OCO,31,0 days 00:01:50.723000,30.0,2.0,,,0 days 00:00:31.417000,0 days 00:00:28.624000,0 days 00:00:50.682000,0 days 00:54:11.492000,0 days 00:54:40.116000,0 days 00:55:30.798000,266.0,287.0,108.0,283.0,False,SOFT,7.0,True,Force India,0 days 00:53:40.090000,2018-03-25 05:59:51.271,4,12.0,False,,False,False
0 days 00:57:34.743000,OCO,31,0 days 00:02:03.930000,31.0,2.0,,,0 days 00:00:41.665000,0 days 00:00:34.734000,0 days 00:00:47.531000,0 days 00:56:12.463000,0 days 00:56:47.197000,0 days 00:57:34.728000,125.0,181.0,289.0,246.0,False,SOFT,8.0,True,Force India,0 days 00:55:30.813000,2018-03-25 06:01:41.994,41,12.0,False,,False,False
0 days 00:59:07.191000,OCO,31,0 days 00:01:32.448000,32.0,2.0,,,0 days 00:00:31.426000,0 days 00:00:24.462000,0 days 00:00:36.560000,0 days 00:58:06.154000,0 days 00:58:30.616000,0 days 00:59:07.176000,268.0,304.0,288.0,279.0,False,SOFT,9.0,True,Force India,0 days 00:57:34.743000,2018-03-25 06:03:45.924,1,12.0,False,,False,True
0 days 01:00:37.709000,OCO,31,0 days 00:01:30.518000,33.0,2.0,,,0 days 00:00:30.376000,0 days 00:00:24.157000,0 days 00:00:35.985000,0 days 00:59:37.552000,0 days 01:00:01.709000,0 days 01:00:37.694000,272.0,300.0,287.0,296.0,False,SOFT,10.0,True,Force India,0 days 00:59:07.191000,2018-03-25 06:05:18.372,1,12.0,False,,False,True
0 days 01:02:08.007000,OCO,31,0 days 00:01:30.298000,34.0,2.0,,,0 days 00:00:30.240000,0 days 00:00:23.995000,0 days 00:00:36.063000,0 days 01:01:07.934000,0 days 01:01:31.929000,0 days 01:02:07.992000,276.0,300.0,297.0,302.0,False,SOFT,11.0,True,Force India,0 days 01:00:37.709000,2018-03-25 06:06:48.890,1,12.0,False,,False,True
0 days 01:03:38.039000,OCO,31,0 days 00:01:30.032000,35.0,2.0,,,0 days 00:00:30.028000,0 days 00:00:24.110000,0 days 00:00:35.894000,0 days 01:02:38.020000,0 days 01:03:02.130000,0 days 01:03:38.024000,272.0,298.0,287.0,306.0,True,SOFT,12.0,True,Force India,0 days 01:02:08.007000,2018-03-25 06:08:19.188,1,12.0,False,,False,True
0 days 01:05:07.426000,OCO,31,0 days 00:01:29.387000,36.0,2.0,,,0 days 00:00:29.883000,0 days 00:00:23.982000,0 days 00:00:35.522000,0 days 01:04:07.907000,0 days 01:04:31.889000,0 days 01:05:07.411000,275.0,297.0,285.0,300.0,True,SOFT,13.0,True,Force India,0 days 01:03:38.039000,2018-03-25 06:09:49.220,1,12.0,False,,False,True
0 days 01:06:36.624000,OCO,31,0 days 00:01:29.198000,37.0,2.0,,,0 days 00:00:29.759000,0 days 00:00:23.908000,0 days 00:00:35.531000,0 days 01:05:37.170000,0 days 01:06:01.078000,0 days 01:06:36.609000,277.0,296.0,285.0,299.0,True,SOFT,14.0,True,Force India,0 days 01:05:07.426000,2018-03-25 06:11:18.607,1,12.0,False,,False,True
0 days 01:08:05.371000,OCO,31,0 days 00:01:28.747000,38.0,2.0,,,0 days 00:00:29.597000,0 days 00:00:23.690000,0 days 00:00:35.460000,0 days 01:07:06.206000,0 days 01:07:29.896000,0 days 01:08:05.356000,274.0,298.0,286.0,300.0,True,SOFT,15.0,True,Force India,0 days 01:06:36.624000,2018-03-25 06:12:47.805,1,12.0,False,,False,True
0 days 01:09:34.219000,OCO,31,0 days 00:01:28.848000,39.0,2.0,,,0 days 00:00:29.773000,0 days 00:00:23.775000,0 days 00:00:35.300000,0 days 01:08:35.129000,0 days 01:08:58.904000,0 days 01:09:34.204000,276.0,296.0,285.0,302.0,False,SOFT,16.0,True,Force India,0 days 01:08:05.371000,2018-03-25 06:14:16.552,1,12.0,False,,False,True
0 days 01:11:02.819000,OCO,31,0 days 00:01:28.600000,40.0,2.0,,,0 days 00:00:29.616000,0 days 00:00:23.737000,0 days 00:00:35.247000,0 days 01:10:03.820000,0 days 01:10:27.557000,0 days 01:11:02.804000,273.0,294.0,284.0,300.0,True,SOFT,17.0,True,Force India,0 days 01:09:34.219000,2018-03-25 06:15:45.400,1,12.0,False,,False,True
0 days 01:12:31.480000,OCO,31,0 days 00:01:28.661000,41.0,2.0,,,0 days 00:00:29.524000,0 days 00:00:23.780000,0 days 00:00:35.357000,0 days 01:11:32.328000,0 days 01:11:56.108000,0 days 01:12:31.465000,275.0,296.0,284.0,297.0,False,SOFT,18.0,True,Force India,0 days 01:11:02.819000,2018-03-25 06:17:14.000,1,12.0,False,,False,True
0 days 01:14:00.062000,OCO,31,0 days 00:01:28.582000,42.0,2.0,,,0 days 00:00:29.555000,0 days 00:00:23.718000,0 days 00:00:35.309000,0 days 01:13:01.020000,0 days 01:13:24.738000,0 days 01:14:00.047000,274.0,295.0,284.0,299.0,True,SOFT,19.0,True,Force India,0 days 01:12:31.480000,2018-03-25 06:18:42.661,1,12.0,False,,False,True
0 days 01:15:28.596000,OCO,31,0 days 00:01:28.534000,43.0,2.0,,,0 days 00:00:29.607000,0 days 00:00:23.674000,0 days 00:00:35.253000,0 days 01:14:29.654000,0 days 01:14:53.328000,0 days 01:15:28.581000,275.0,296.0,283.0,,True,SOFT,20.0,True,Force India,0 days 01:14:00.062000,2018-03-25 06:20:11.243,1,12.0,False,,False,True
0 days 01:16:57.412000,OCO,31,0 days 00:01:28.816000,44.0,2.0,,,0 days 00:00:29.573000,0 days 00:00:23.808000,0 days 00:00:35.435000,0 days 01:15:58.154000,0 days 01:16:21.962000,0 days 01:16:57.397000,273.0,296.0,284.0,297.0,False,SOFT,21.0,True,Force India,0 days 01:15:28.596000,2018-03-25 06:21:39.777,1,12.0,False,,False,True
0 days 01:18:26.028000,OCO,31,0 days 00:01:28.616000,45.0,2.0,,,0 days 00:00:29.526000,0 days 00:00:23.769000,0 days 00:00:35.321000,0 days 01:17:26.923000,0 days 01:17:50.692000,0 days 01:18:26.013000,275.0,294.0,283.0,299.0,False,SOFT,22.0,True,Force India,0 days 01:16:57.412000,2018-03-25 06:23:08.593,1,12.0,False,,False,True
0 days 01:19:55.332000,OCO,31,0 days 00:01:29.304000,46.0,2.0,,,0 days 00:00:29.586000,0 days 00:00:24.112000,0 days 00:00:35.606000,0 days 01:18:55.599000,0 days 01:19:19.711000,0 days 01:19:55.317000,273.0,296.0,284.0,295.0,False,SOFT,23.0,True,Force India,0 days 01:18:26.028000,2018-03-25 06:24:37.209,1,12.0,False,,False,True
0 days 01:21:24.258000,OCO,31,0 days 00:01:28.926000,47.0,2.0,,,0 days 00:00:29.749000,0 days 00:00:23.805000,0 days 00:00:35.372000,0 days 01:20:25.066000,0 days 01:20:48.871000,0 days 01:21:24.243000,275.0,295.0,285.0,294.0,False,SOFT,24.0,True,Force India,0 days 01:19:55.332000,2018-03-25 06:26:06.513,1,12.0,False,,False,True
0 days 01:22:52.884000,OCO,31,0 days 00:01:28.626000,48.0,2.0,,,0 days 00:00:29.703000,0 days 00:00:23.682000,0 days 00:00:35.241000,0 days 01:21:53.946000,0 days 01:22:17.628000,0 days 01:22:52.869000,273.0,293.0,285.0,295.0,False,SOFT,25.0,True,Force India,0 days 01:21:24.258000,2018-03-25 06:27:35.439,1,12.0,False,,False,True
0 days 01:24:21.548000,OCO,31,0 days 00:01:28.664000,49.0,2.0,,,0 days 00:00:29.563000,0 days 00:00:23.679000,0 days 00:00:35.422000,0 days 01:23:22.432000,0 days 01:23:46.111000,0 days 01:24:21.533000,275.0,294.0,285.0,297.0,False,SOFT,26.0,True,Force India,0 days 01:22:52.884000,2018-03-25 06:29:04.065,1,12.0,False,,False,True
0 days 01:25:49.955000,OCO,31,0 days 00:01:28.407000,50.0,2.0,,,0 days 00:00:29.550000,0 days 00:00:23.682000,0 days 00:00:35.175000,0 days 01:24:51.083000,0 days 01:25:14.765000,0 days 01:25:49.940000,276.0,293.0,282.0,298.0,True,SOFT,27.0,True,Force India,0 days 01:24:21.548000,2018-03-25 06:30:32.729,1,12.0,False,,False,True
0 days 01:27:18.367000,OCO,31,0 days 00:01:28.412000,51.0,2.0,,,0 days 00:00:29.580000,0 days 00:00:23.564000,0 days 00:00:35.268000,0 days 01:26:19.520000,0 days 01:26:43.084000,0 days 01:27:18.352000,277.0,294.0,283.0,297.0,False,SOFT,28.0,True,Force India,0 days 01:25:49.955000,2018-03-25 06:32:01.136,1,12.0,False,,False,True
0 days 01:28:46.939000,OCO,31,0 days 00:01:28.572000,52.0,2.0,,,0 days 00:00:29.764000,0 days 00:00:23.680000,0 days 00:00:35.128000,0 days 01:27:48.116000,0 days 01:28:11.796000,0 days 01:28:46.924000,273.0,294.0,284.0,287.0,False,SOFT,29.0,True,Force India,0 days 01:27:18.367000,2018-03-25 06:33:29.548,1,12.0,False,,False,True
0 days 01:30:15.059000,OCO,31,0 days 00:01:28.120000,53.0,2.0,,,0 days 00:00:29.453000,0 days 00:00:23.653000,0 days 00:00:35.014000,0 days 01:29:16.377000,0 days 01:29:40.030000,0 days 01:30:15.044000,,295.0,284.0,297.0,True,SOFT,30.0,True,Force India,0 days 01:28:46.939000,2018-03-25 06:34:58.120,1,12.0,False,,False,True
0 days 01:31:43.593000,OCO,31,0 days 00:01:28.534000,54.0,2.0,,,0 days 00:00:29.539000,0 days 00:00:23.665000,0 days 00:00:35.330000,0 days 01:30:44.583000,0 days 01:31:08.248000,0 days 01:31:43.578000,272.0,296.0,283.0,296.0,False,SOFT,31.0,True,Force India,0 days 01:30:15.059000,2018-03-25 06:36:26.240,1,12.0,False,,False,True
0 days 01:33:11.825000,OCO,31,0 days 00:01:28.232000,55.0,2.0,,,0 days 00:00:29.421000,0 days 00:00:23.612000,0 days 00:00:35.199000,0 days 01:32:12.999000,0 days 01:32:36.611000,0 days 01:33:11.810000,274.0,295.0,284.0,,False,SOFT,32.0,True,Force India,0 days 01:31:43.593000,2018-03-25 06:37:54.774,1,12.0,False,,False,True
0 days 01:34:39.794000,OCO,31,0 days 00:01:27.969000,56.0,2.0,,,0 days 00:00:29.416000,0 days 00:00:23.557000,0 days 00:00:34.996000,0 days 01:33:41.226000,0 days 01:34:04.783000,0 days 01:34:39.779000,277.0,296.0,284.0,297.0,True,SOFT,33.0,True,Force India,0 days 01:33:11.825000,2018-03-25 06:39:23.006,1,12.0,False,,False,True
0 days 01:36:07.394000,OCO,31,0 days 00:01:27.600000,57.0,2.0,,,0 days 00:00:29.097000,0 days 00:00:23.494000,0 days 00:00:35.009000,0 days 01:35:08.876000,0 days 01:35:32.370000,0 days 01:36:07.379000,279.0,297.0,282.0,300.0,True,SOFT,34.0,True,Force India,0 days 01:34:39.794000,2018-03-25 06:40:50.975,1,12.0,False,,False,True
